Year,Site,Transect,round,group,stature,life_form,id,uid,year
2000,AlpGard,1,1290,transitional,2,gram,2000AlpGard11290,AlpGard-1-1290,2000_X
2000,AlpGard,1,1300,non-plant,2,non_plant,2000AlpGard11300,AlpGard-1-1300,2000_X
2000,AlpGard,1,1310,transitional,2,forb,2000AlpGard11310,AlpGard-1-1310,2000_X
2000,AlpGard,1,1320,arctic,2,lichen,2000AlpGard11320,AlpGard-1-1320,2000_X
2000,AlpGard,1,1330,arctic,2,forb,2000AlpGard11330,AlpGard-1-1330,2000_X
2000,AlpGard,1,1340,non-plant,2,non_plant,2000AlpGard11340,AlpGard-1-1340,2000_X
2000,AlpGard,1,1350,non-plant,2,non_plant,2000AlpGard11350,AlpGard-1-1350,2000_X
2000,AlpGard,1,1360,non-plant,2,non_plant,2000AlpGard11360,AlpGard-1-1360,2000_X
2000,AlpGard,1,1370,non-plant,2,non_plant,2000AlpGard11370,AlpGard-1-1370,2000_X
2000,AlpGard,1,1380,non-plant,2,non_plant,2000AlpGard11380,AlpGard-1-1380,2000_X
2000,AlpGard,1,1390,arctic,2,shrub,2000AlpGard11390,AlpGard-1-1390,2000_X
2000,AlpGard,1,1400,arctic,2,lichen,2000AlpGard11400,AlpGard-1-1400,2000_X
2000,AlpGard,1,1410,non-plant,2,non_plant,2000AlpGard11410,AlpGard-1-1410,2000_X
2000,AlpGard,1,1430,transitional,2,forb,2000AlpGard11430,AlpGard-1-1430,2000_X
2000,AlpGard,1,1450,arctic,2,gram,2000AlpGard11450,AlpGard-1-1450,2000_X
2000,AlpGard,1,1460,non-plant,2,non_plant,2000AlpGard11460,AlpGard-1-1460,2000_X
2000,AlpGard,1,1470,transitional,3,shrub,2000AlpGard11470,AlpGard-1-1470,2000_X
2000,AlpGard,1,1480,non-plant,2,non_plant,2000AlpGard11480,AlpGard-1-1480,2000_X
2000,AlpGard,1,1520,non-plant,2,non_plant,2000AlpGard11520,AlpGard-1-1520,2000_X
2000,AlpGard,1,1530,transitional,2,gram,2000AlpGard11530,AlpGard-1-1530,2000_X
2000,AlpGard,1,1540,arctic,2,forb,2000AlpGard11540,AlpGard-1-1540,2000_X
2000,AlpGard,1,1550,transitional,2,gram,2000AlpGard11550,AlpGard-1-1550,2000_X
2000,AlpGard,1,1560,transitional,2,gram,2000AlpGard11560,AlpGard-1-1560,2000_X
2000,AlpGard,1,1570,arctic,2,gram,2000AlpGard11570,AlpGard-1-1570,2000_X
2000,AlpGard,1,1590,arctic,2,forb,2000AlpGard11590,AlpGard-1-1590,2000_X
2000,AlpGard,1,1600,transitional,2,gram,2000AlpGard11600,AlpGard-1-1600,2000_X
2000,AlpGard,1,1610,arctic,2,gram,2000AlpGard11610,AlpGard-1-1610,2000_X
2000,AlpGard,1,1620,arctic,2,forb,2000AlpGard11620,AlpGard-1-1620,2000_X
2000,AlpGard,1,1630,arctic,2,forb,2000AlpGard11630,AlpGard-1-1630,2000_X
2000,AlpGard,1,1640,non-plant,2,non_plant,2000AlpGard11640,AlpGard-1-1640,2000_X
2000,AlpGard,1,1650,arctic,2,shrub,2000AlpGard11650,AlpGard-1-1650,2000_X
2000,AlpGard,1,1660,arctic,2,gram,2000AlpGard11660,AlpGard-1-1660,2000_X
2000,AlpGard,1,1670,non-arctic,2,bryo,2000AlpGard11670,AlpGard-1-1670,2000_X
2000,AlpGard,1,1680,non-plant,2,non_plant,2000AlpGard11680,AlpGard-1-1680,2000_X
2000,AlpGard,1,1690,arctic,2,forb,2000AlpGard11690,AlpGard-1-1690,2000_X
2000,AlpGard,1,1700,arctic,2,forb,2000AlpGard11700,AlpGard-1-1700,2000_X
2000,AlpGard,1,1710,non-plant,2,non_plant,2000AlpGard11710,AlpGard-1-1710,2000_X
2000,AlpGard,1,1720,arctic,2,shrub,2000AlpGard11720,AlpGard-1-1720,2000_X
2000,AlpGard,1,1730,non-plant,2,non_plant,2000AlpGard11730,AlpGard-1-1730,2000_X
2000,AlpGard,1,1740,arctic,2,gram,2000AlpGard11740,AlpGard-1-1740,2000_X
2000,AlpGard,1,1770,transitional,2,gram,2000AlpGard11770,AlpGard-1-1770,2000_X
2000,AlpGard,1,1780,transitional,2,forb,2000AlpGard11780,AlpGard-1-1780,2000_X
2000,AlpGard,1,1810,arctic,2,forb,2000AlpGard11810,AlpGard-1-1810,2000_X
2000,AlpGard,1,1820,non-plant,2,non_plant,2000AlpGard11820,AlpGard-1-1820,2000_X
2000,AlpGard,1,1830,transitional,2,lichen,2000AlpGard11830,AlpGard-1-1830,2000_X
2000,AlpGard,1,1840,transitional,2,gram,2000AlpGard11840,AlpGard-1-1840,2000_X
2000,AlpGard,1,1850,arctic,2,lichen,2000AlpGard11850,AlpGard-1-1850,2000_X
2000,AlpGard,1,1860,transitional,3,shrub,2000AlpGard11860,AlpGard-1-1860,2000_X
2000,AlpGard,1,1870,transitional,3,shrub,2000AlpGard11870,AlpGard-1-1870,2000_X
2000,AlpGard,1,1930,transitional,2,gram,2000AlpGard11930,AlpGard-1-1930,2000_X
2000,AlpGard,1,1940,non-plant,2,non_plant,2000AlpGard11940,AlpGard-1-1940,2000_X
2000,AlpGard,1,1950,arctic,2,gram,2000AlpGard11950,AlpGard-1-1950,2000_X
2000,AlpGard,1,1960,non-plant,2,non_plant,2000AlpGard11960,AlpGard-1-1960,2000_X
2000,AlpGard,1,1980,arctic,2,gram,2000AlpGard11980,AlpGard-1-1980,2000_X
2000,AlpGard,1,2010,non-plant,2,non_plant,2000AlpGard12010,AlpGard-1-2010,2000_X
2000,AlpGard,1,2040,non-plant,2,non_plant,2000AlpGard12040,AlpGard-1-2040,2000_X
2000,AlpGard,1,2050,transitional,3,shrub,2000AlpGard12050,AlpGard-1-2050,2000_X
2000,AlpGard,1,2060,transitional,3,shrub,2000AlpGard12060,AlpGard-1-2060,2000_X
2000,AlpGard,1,2130,transitional,2,gram,2000AlpGard12130,AlpGard-1-2130,2000_X
2000,AlpGard,1,2140,arctic,2,lichen,2000AlpGard12140,AlpGard-1-2140,2000_X
2000,AlpGard,1,2150,arctic,2,forb,2000AlpGard12150,AlpGard-1-2150,2000_X
2000,AlpGard,1,2160,arctic,2,gram,2000AlpGard12160,AlpGard-1-2160,2000_X
2000,AlpGard,1,2170,non-arctic,2,bryo,2000AlpGard12170,AlpGard-1-2170,2000_X
2000,AlpGard,1,2190,arctic,2,lichen,2000AlpGard12190,AlpGard-1-2190,2000_X
2000,AlpGard,1,2210,transitional,2,bryo,2000AlpGard12210,AlpGard-1-2210,2000_X
2000,AlpGard,1,2220,transitional,3,shrub,2000AlpGard12220,AlpGard-1-2220,2000_X
2000,AlpGard,1,2230,non-plant,2,non_plant,2000AlpGard12230,AlpGard-1-2230,2000_X
2000,AlpGard,1,2290,arctic,2,lichen,2000AlpGard12290,AlpGard-1-2290,2000_X
2000,AlpGard,1,2300,non-arctic,2,bryo,2000AlpGard12300,AlpGard-1-2300,2000_X
2000,AlpGard,1,2310,arctic,2,lichen,2000AlpGard12310,AlpGard-1-2310,2000_X
2000,AlpGard,1,2320,arctic,2,lichen,2000AlpGard12320,AlpGard-1-2320,2000_X
2000,AlpGard,1,2330,transitional,3,shrub,2000AlpGard12330,AlpGard-1-2330,2000_X
2000,AlpGard,1,2340,arctic,2,forb,2000AlpGard12340,AlpGard-1-2340,2000_X
2000,AlpGard,1,2350,arctic,2,lichen,2000AlpGard12350,AlpGard-1-2350,2000_X
2000,AlpGard,1,2360,arctic,2,forb,2000AlpGard12360,AlpGard-1-2360,2000_X
2000,AlpGard,1,2390,transitional,2,gram,2000AlpGard12390,AlpGard-1-2390,2000_X
2000,AlpGard,1,2400,transitional,3,shrub,2000AlpGard12400,AlpGard-1-2400,2000_X
2000,AlpGard,1,2410,non-plant,2,non_plant,2000AlpGard12410,AlpGard-1-2410,2000_X
2000,AlpGard,1,2420,arctic,2,forb,2000AlpGard12420,AlpGard-1-2420,2000_X
2000,AlpGard,1,2430,arctic,2,forb,2000AlpGard12430,AlpGard-1-2430,2000_X
2000,AlpGard,1,2440,arctic,2,forb,2000AlpGard12440,AlpGard-1-2440,2000_X
2000,AlpGard,1,2450,transitional,2,gram,2000AlpGard12450,AlpGard-1-2450,2000_X
2000,AlpGard,1,2460,arctic,2,forb,2000AlpGard12460,AlpGard-1-2460,2000_X
2000,AlpGard,1,2470,arctic,2,shrub,2000AlpGard12470,AlpGard-1-2470,2000_X
2000,AlpGard,1,2480,arctic,2,forb,2000AlpGard12480,AlpGard-1-2480,2000_X
2000,AlpGard,1,2490,transitional,2,gram,2000AlpGard12490,AlpGard-1-2490,2000_X
2000,AlpGard,1,2500,non-plant,2,non_plant,2000AlpGard12500,AlpGard-1-2500,2000_X
2000,AlpGard,1,2510,non-plant,2,non_plant,2000AlpGard12510,AlpGard-1-2510,2000_X
2000,AlpGard,1,2520,non-plant,2,non_plant,2000AlpGard12520,AlpGard-1-2520,2000_X
2000,AlpGard,1,2540,arctic,2,forb,2000AlpGard12540,AlpGard-1-2540,2000_X
2000,AlpGard,1,2550,transitional,2,forb,2000AlpGard12550,AlpGard-1-2550,2000_X
2000,AlpGard,1,2560,transitional,2,gram,2000AlpGard12560,AlpGard-1-2560,2000_X
2000,AlpGard,1,2570,non-plant,2,non_plant,2000AlpGard12570,AlpGard-1-2570,2000_X
2000,AlpGard,1,2580,arctic,2,lichen,2000AlpGard12580,AlpGard-1-2580,2000_X
2000,AlpGard,1,2590,arctic,2,lichen,2000AlpGard12590,AlpGard-1-2590,2000_X
2000,AlpGard,1,2600,non-plant,2,non_plant,2000AlpGard12600,AlpGard-1-2600,2000_X
2000,AlpGard,1,2630,transitional,2,gram,2000AlpGard12630,AlpGard-1-2630,2000_X
2000,AlpGard,1,2640,transitional,3,shrub,2000AlpGard12640,AlpGard-1-2640,2000_X
2000,AlpGard,1,2650,transitional,3,shrub,2000AlpGard12650,AlpGard-1-2650,2000_X
2000,AlpGard,1,2660,non-plant,2,non_plant,2000AlpGard12660,AlpGard-1-2660,2000_X
2000,AlpGard,1,2670,transitional,2,lichen,2000AlpGard12670,AlpGard-1-2670,2000_X
2000,AlpGard,1,2680,transitional,2,lichen,2000AlpGard12680,AlpGard-1-2680,2000_X
2000,AlpGard,1,2690,non-plant,2,non_plant,2000AlpGard12690,AlpGard-1-2690,2000_X
2000,AlpGard,2,0,non-plant,2,non_plant,2000AlpGard20,AlpGard-2-0,2000_X
2000,AlpGard,2,10,transitional,2,lichen,2000AlpGard210,AlpGard-2-10,2000_X
2000,AlpGard,2,20,non-plant,2,non_plant,2000AlpGard220,AlpGard-2-20,2000_X
2000,AlpGard,2,30,arctic,2,lichen,2000AlpGard230,AlpGard-2-30,2000_X
2000,AlpGard,2,40,non-plant,2,non_plant,2000AlpGard240,AlpGard-2-40,2000_X
2000,AlpGard,2,50,arctic,2,lichen,2000AlpGard250,AlpGard-2-50,2000_X
2000,AlpGard,2,60,transitional,2,forb,2000AlpGard260,AlpGard-2-60,2000_X
2000,AlpGard,2,70,transitional,3,shrub,2000AlpGard270,AlpGard-2-70,2000_X
2000,AlpGard,2,80,arctic,2,lichen,2000AlpGard280,AlpGard-2-80,2000_X
2000,AlpGard,2,90,arctic,2,lichen,2000AlpGard290,AlpGard-2-90,2000_X
2000,AlpGard,2,100,transitional,2,forb,2000AlpGard2100,AlpGard-2-100,2000_X
2000,AlpGard,2,110,arctic,2,lichen,2000AlpGard2110,AlpGard-2-110,2000_X
2000,AlpGard,2,140,transitional,2,gram,2000AlpGard2140,AlpGard-2-140,2000_X
2000,AlpGard,2,150,transitional,3,shrub,2000AlpGard2150,AlpGard-2-150,2000_X
2000,AlpGard,2,160,transitional,2,gram,2000AlpGard2160,AlpGard-2-160,2000_X
2000,AlpGard,2,170,non-plant,2,non_plant,2000AlpGard2170,AlpGard-2-170,2000_X
2000,AlpGard,2,180,non-plant,2,non_plant,2000AlpGard2180,AlpGard-2-180,2000_X
2000,AlpGard,2,190,arctic,2,lichen,2000AlpGard2190,AlpGard-2-190,2000_X
2000,AlpGard,2,200,non-plant,2,non_plant,2000AlpGard2200,AlpGard-2-200,2000_X
2000,AlpGard,2,210,non-plant,2,non_plant,2000AlpGard2210,AlpGard-2-210,2000_X
2000,AlpGard,2,220,non-plant,2,non_plant,2000AlpGard2220,AlpGard-2-220,2000_X
2000,AlpGard,2,230,non-plant,2,non_plant,2000AlpGard2230,AlpGard-2-230,2000_X
2000,AlpGard,2,240,arctic,2,lichen,2000AlpGard2240,AlpGard-2-240,2000_X
2000,AlpGard,2,260,transitional,2,shrub,2000AlpGard2260,AlpGard-2-260,2000_X
2000,AlpGard,2,270,transitional,2,shrub,2000AlpGard2270,AlpGard-2-270,2000_X
2000,AlpGard,2,280,transitional,2,lichen,2000AlpGard2280,AlpGard-2-280,2000_X
2000,AlpGard,2,290,transitional,2,forb,2000AlpGard2290,AlpGard-2-290,2000_X
2000,AlpGard,2,300,arctic,2,lichen,2000AlpGard2300,AlpGard-2-300,2000_X
2000,AlpGard,2,310,arctic,2,lichen,2000AlpGard2310,AlpGard-2-310,2000_X
2000,AlpGard,2,320,arctic,2,lichen,2000AlpGard2320,AlpGard-2-320,2000_X
2000,AlpGard,2,330,transitional,2,forb,2000AlpGard2330,AlpGard-2-330,2000_X
2000,AlpGard,2,340,transitional,2,shrub,2000AlpGard2340,AlpGard-2-340,2000_X
2000,AlpGard,2,350,arctic,2,lichen,2000AlpGard2350,AlpGard-2-350,2000_X
2000,AlpGard,2,370,transitional,3,shrub,2000AlpGard2370,AlpGard-2-370,2000_X
2000,AlpGard,2,380,arctic,2,lichen,2000AlpGard2380,AlpGard-2-380,2000_X
2000,AlpGard,2,390,transitional,3,shrub,2000AlpGard2390,AlpGard-2-390,2000_X
2000,AlpGard,2,400,arctic,2,forb,2000AlpGard2400,AlpGard-2-400,2000_X
2000,AlpGard,2,410,arctic,2,shrub,2000AlpGard2410,AlpGard-2-410,2000_X
2000,AlpGard,2,420,arctic,2,forb,2000AlpGard2420,AlpGard-2-420,2000_X
2000,AlpGard,2,430,transitional,3,shrub,2000AlpGard2430,AlpGard-2-430,2000_X
2000,AlpGard,2,440,transitional,2,shrub,2000AlpGard2440,AlpGard-2-440,2000_X
2000,AlpGard,2,450,transitional,2,lichen,2000AlpGard2450,AlpGard-2-450,2000_X
2000,AlpGard,2,460,transitional,2,gram,2000AlpGard2460,AlpGard-2-460,2000_X
2000,AlpGard,2,490,non-plant,2,non_plant,2000AlpGard2490,AlpGard-2-490,2000_X
2000,AlpGard,2,500,non-plant,2,non_plant,2000AlpGard2500,AlpGard-2-500,2000_X
2000,AlpGard,2,520,arctic,2,forb,2000AlpGard2520,AlpGard-2-520,2000_X
2000,AlpGard,2,530,transitional,3,shrub,2000AlpGard2530,AlpGard-2-530,2000_X
2000,AlpGard,2,540,transitional,2,gram,2000AlpGard2540,AlpGard-2-540,2000_X
2000,AlpGard,2,550,arctic,2,forb,2000AlpGard2550,AlpGard-2-550,2000_X
2000,AlpGard,2,560,arctic,2,forb,2000AlpGard2560,AlpGard-2-560,2000_X
2000,AlpGard,2,580,transitional,3,shrub,2000AlpGard2580,AlpGard-2-580,2000_X
2000,AlpGard,2,590,non-plant,2,non_plant,2000AlpGard2590,AlpGard-2-590,2000_X
2000,AlpGard,2,600,transitional,2,gram,2000AlpGard2600,AlpGard-2-600,2000_X
2000,AlpGard,2,610,non-plant,2,non_plant,2000AlpGard2610,AlpGard-2-610,2000_X
2000,AlpGard,2,630,non-plant,2,non_plant,2000AlpGard2630,AlpGard-2-630,2000_X
2000,AlpGard,2,640,non-plant,2,non_plant,2000AlpGard2640,AlpGard-2-640,2000_X
2000,AlpGard,2,650,non-plant,2,non_plant,2000AlpGard2650,AlpGard-2-650,2000_X
2000,AlpGard,2,660,arctic,2,lichen,2000AlpGard2660,AlpGard-2-660,2000_X
2000,AlpGard,2,670,transitional,2,gram,2000AlpGard2670,AlpGard-2-670,2000_X
2000,AlpGard,2,680,non-plant,2,non_plant,2000AlpGard2680,AlpGard-2-680,2000_X
2000,AlpGard,2,690,arctic,2,forb,2000AlpGard2690,AlpGard-2-690,2000_X
2000,AlpGard,2,700,arctic,2,shrub,2000AlpGard2700,AlpGard-2-700,2000_X
2000,AlpGard,2,710,arctic,2,forb,2000AlpGard2710,AlpGard-2-710,2000_X
2000,AlpGard,2,720,non-plant,2,non_plant,2000AlpGard2720,AlpGard-2-720,2000_X
2000,AlpGard,2,740,arctic,2,shrub,2000AlpGard2740,AlpGard-2-740,2000_X
2000,AlpGard,2,760,non-plant,2,non_plant,2000AlpGard2760,AlpGard-2-760,2000_X
2000,AlpGard,2,770,non-plant,2,non_plant,2000AlpGard2770,AlpGard-2-770,2000_X
2000,AlpGard,2,780,non-plant,2,non_plant,2000AlpGard2780,AlpGard-2-780,2000_X
2000,AlpGard,2,790,arctic,2,forb,2000AlpGard2790,AlpGard-2-790,2000_X
2000,AlpGard,2,800,arctic,2,shrub,2000AlpGard2800,AlpGard-2-800,2000_X
2000,AlpGard,2,810,arctic,2,forb,2000AlpGard2810,AlpGard-2-810,2000_X
2000,AlpGard,2,820,transitional,3,shrub,2000AlpGard2820,AlpGard-2-820,2000_X
2000,AlpGard,2,830,arctic,2,forb,2000AlpGard2830,AlpGard-2-830,2000_X
2000,AlpGard,2,840,transitional,2,gram,2000AlpGard2840,AlpGard-2-840,2000_X
2000,AlpGard,2,860,transitional,3,shrub,2000AlpGard2860,AlpGard-2-860,2000_X
2000,AlpGard,2,870,arctic,2,shrub,2000AlpGard2870,AlpGard-2-870,2000_X
2000,AlpGard,2,880,non-plant,2,non_plant,2000AlpGard2880,AlpGard-2-880,2000_X
2000,AlpGard,2,890,transitional,2,gram,2000AlpGard2890,AlpGard-2-890,2000_X
2000,AlpGard,2,900,non-arctic,2,bryo,2000AlpGard2900,AlpGard-2-900,2000_X
2000,AlpGard,2,910,transitional,2,gram,2000AlpGard2910,AlpGard-2-910,2000_X
2000,AlpGard,2,940,arctic,2,lichen,2000AlpGard2940,AlpGard-2-940,2000_X
2000,AlpGard,2,950,non-plant,2,non_plant,2000AlpGard2950,AlpGard-2-950,2000_X
2000,AlpGard,2,960,transitional,2,lichen,2000AlpGard2960,AlpGard-2-960,2000_X
2000,AlpGard,2,970,transitional,3,shrub,2000AlpGard2970,AlpGard-2-970,2000_X
2000,AlpGard,2,980,arctic,2,lichen,2000AlpGard2980,AlpGard-2-980,2000_X
2000,AlpGard,2,990,arctic,2,lichen,2000AlpGard2990,AlpGard-2-990,2000_X
2000,AlpGard,2,1000,arctic,2,lichen,2000AlpGard21000,AlpGard-2-1000,2000_X
2000,AlpGard,2,1010,non-plant,2,non_plant,2000AlpGard21010,AlpGard-2-1010,2000_X
2000,AlpGard,2,1030,arctic,2,lichen,2000AlpGard21030,AlpGard-2-1030,2000_X
2000,AlpGard,2,1040,non-plant,2,non_plant,2000AlpGard21040,AlpGard-2-1040,2000_X
2000,AlpGard,2,1050,transitional,3,shrub,2000AlpGard21050,AlpGard-2-1050,2000_X
2000,AlpGard,2,1060,arctic,2,lichen,2000AlpGard21060,AlpGard-2-1060,2000_X
2000,AlpGard,2,1070,arctic,2,lichen,2000AlpGard21070,AlpGard-2-1070,2000_X
2000,AlpGard,2,1080,non-plant,2,non_plant,2000AlpGard21080,AlpGard-2-1080,2000_X
2000,AlpGard,2,1090,transitional,3,shrub,2000AlpGard21090,AlpGard-2-1090,2000_X
2000,AlpGard,2,1100,arctic,2,lichen,2000AlpGard21100,AlpGard-2-1100,2000_X
2000,AlpGard,2,1110,transitional,2,gram,2000AlpGard21110,AlpGard-2-1110,2000_X
2000,AlpGard,2,1120,transitional,3,shrub,2000AlpGard21120,AlpGard-2-1120,2000_X
2000,AlpGard,2,1130,transitional,3,shrub,2000AlpGard21130,AlpGard-2-1130,2000_X
2000,AlpGard,2,1150,non-plant,2,non_plant,2000AlpGard21150,AlpGard-2-1150,2000_X
2000,AlpGard,2,1160,non-plant,2,non_plant,2000AlpGard21160,AlpGard-2-1160,2000_X
2000,AlpGard,2,1170,transitional,3,shrub,2000AlpGard21170,AlpGard-2-1170,2000_X
2000,AlpGard,2,1180,arctic,2,lichen,2000AlpGard21180,AlpGard-2-1180,2000_X
2000,AlpGard,2,1190,non-plant,2,non_plant,2000AlpGard21190,AlpGard-2-1190,2000_X
2000,AlpGard,2,1200,arctic,2,lichen,2000AlpGard21200,AlpGard-2-1200,2000_X
2000,AlpGard,2,1230,transitional,2,gram,2000AlpGard21230,AlpGard-2-1230,2000_X
2000,AlpGard,2,1240,non-plant,2,non_plant,2000AlpGard21240,AlpGard-2-1240,2000_X
2000,AlpGard,2,1250,transitional,2,lichen,2000AlpGard21250,AlpGard-2-1250,2000_X
2000,AlpGard,2,1260,arctic,2,lichen,2000AlpGard21260,AlpGard-2-1260,2000_X
2000,AlpGard,2,1270,transitional,2,shrub,2000AlpGard21270,AlpGard-2-1270,2000_X
2000,AlpGard,2,1290,transitional,2,lichen,2000AlpGard21290,AlpGard-2-1290,2000_X
2000,AlpGard,2,1300,transitional,2,shrub,2000AlpGard21300,AlpGard-2-1300,2000_X
2000,AlpGard,2,1310,transitional,2,gram,2000AlpGard21310,AlpGard-2-1310,2000_X
2000,AlpGard,2,1320,non-plant,2,non_plant,2000AlpGard21320,AlpGard-2-1320,2000_X
2000,AlpGard,2,1330,transitional,2,forb,2000AlpGard21330,AlpGard-2-1330,2000_X
2000,AlpGard,2,1340,transitional,2,forb,2000AlpGard21340,AlpGard-2-1340,2000_X
2000,AlpGard,2,1350,non-plant,2,non_plant,2000AlpGard21350,AlpGard-2-1350,2000_X
2000,AlpGard,2,1370,transitional,2,gram,2000AlpGard21370,AlpGard-2-1370,2000_X
2000,AlpGard,2,1380,non-plant,2,non_plant,2000AlpGard21380,AlpGard-2-1380,2000_X
2000,AlpGard,2,1390,transitional,2,shrub,2000AlpGard21390,AlpGard-2-1390,2000_X
2000,AlpGard,2,1400,non-plant,2,non_plant,2000AlpGard21400,AlpGard-2-1400,2000_X
2000,AlpGard,2,1420,transitional,2,gram,2000AlpGard21420,AlpGard-2-1420,2000_X
2000,AlpGard,2,1440,transitional,2,forb,2000AlpGard21440,AlpGard-2-1440,2000_X
2000,AlpGard,2,1450,non-arctic,2,bryo,2000AlpGard21450,AlpGard-2-1450,2000_X
2000,AlpGard,2,1460,arctic,2,shrub,2000AlpGard21460,AlpGard-2-1460,2000_X
2000,AlpGard,2,1470,transitional,3,shrub,2000AlpGard21470,AlpGard-2-1470,2000_X
2000,AlpGard,2,1480,transitional,3,shrub,2000AlpGard21480,AlpGard-2-1480,2000_X
2000,AlpGard,2,1530,arctic,2,lichen,2000AlpGard21530,AlpGard-2-1530,2000_X
2000,AlpGard,2,1540,arctic,2,shrub,2000AlpGard21540,AlpGard-2-1540,2000_X
2000,AlpGard,2,1550,non-plant,2,non_plant,2000AlpGard21550,AlpGard-2-1550,2000_X
2000,AlpGard,2,1560,non-plant,2,non_plant,2000AlpGard21560,AlpGard-2-1560,2000_X
2000,AlpGard,2,1570,non-plant,2,non_plant,2000AlpGard21570,AlpGard-2-1570,2000_X
2000,AlpGard,2,1580,arctic,2,shrub,2000AlpGard21580,AlpGard-2-1580,2000_X
2000,AlpGard,2,1600,arctic,2,lichen,2000AlpGard21600,AlpGard-2-1600,2000_X
2000,AlpGard,2,1610,transitional,2,gram,2000AlpGard21610,AlpGard-2-1610,2000_X
2000,AlpGard,2,1620,transitional,2,shrub,2000AlpGard21620,AlpGard-2-1620,2000_X
2000,AlpGard,2,1630,transitional,2,gram,2000AlpGard21630,AlpGard-2-1630,2000_X
2000,AlpGard,2,1640,arctic,2,shrub,2000AlpGard21640,AlpGard-2-1640,2000_X
2000,AlpGard,2,1650,transitional,2,shrub,2000AlpGard21650,AlpGard-2-1650,2000_X
2000,AlpGard,2,1660,arctic,2,lichen,2000AlpGard21660,AlpGard-2-1660,2000_X
2000,AlpGard,2,1670,transitional,2,gram,2000AlpGard21670,AlpGard-2-1670,2000_X
2000,AlpGard,2,1680,non-plant,2,non_plant,2000AlpGard21680,AlpGard-2-1680,2000_X
2000,AlpGard,2,1690,non-plant,2,non_plant,2000AlpGard21690,AlpGard-2-1690,2000_X
2000,AlpGard,2,1700,non-plant,2,non_plant,2000AlpGard21700,AlpGard-2-1700,2000_X
2000,AlpGard,2,1710,non-plant,2,non_plant,2000AlpGard21710,AlpGard-2-1710,2000_X
2000,AlpGard,2,1720,arctic,2,lichen,2000AlpGard21720,AlpGard-2-1720,2000_X
2000,AlpGard,2,1730,transitional,3,shrub,2000AlpGard21730,AlpGard-2-1730,2000_X
2000,AlpGard,2,1740,transitional,2,shrub,2000AlpGard21740,AlpGard-2-1740,2000_X
2000,AlpGard,2,1750,transitional,2,gram,2000AlpGard21750,AlpGard-2-1750,2000_X
2000,AlpGard,2,1760,transitional,2,shrub,2000AlpGard21760,AlpGard-2-1760,2000_X
2000,AlpGard,2,1770,non-plant,2,non_plant,2000AlpGard21770,AlpGard-2-1770,2000_X
2000,AlpGard,2,1810,non-plant,2,non_plant,2000AlpGard21810,AlpGard-2-1810,2000_X
2000,AlpGard,2,1820,transitional,2,shrub,2000AlpGard21820,AlpGard-2-1820,2000_X
2000,AlpGard,2,1840,transitional,2,shrub,2000AlpGard21840,AlpGard-2-1840,2000_X
2000,AlpGard,2,1850,transitional,2,shrub,2000AlpGard21850,AlpGard-2-1850,2000_X
2000,AlpGard,2,1870,arctic,2,lichen,2000AlpGard21870,AlpGard-2-1870,2000_X
2000,AlpGard,2,1880,transitional,2,lichen,2000AlpGard21880,AlpGard-2-1880,2000_X
2000,AlpGard,2,1890,transitional,2,gram,2000AlpGard21890,AlpGard-2-1890,2000_X
2000,AlpGard,2,1900,arctic,2,lichen,2000AlpGard21900,AlpGard-2-1900,2000_X
2000,AlpGard,2,1910,transitional,2,shrub,2000AlpGard21910,AlpGard-2-1910,2000_X
2000,AlpGard,2,1920,transitional,2,gram,2000AlpGard21920,AlpGard-2-1920,2000_X
2000,AlpGard,2,1940,arctic,2,lichen,2000AlpGard21940,AlpGard-2-1940,2000_X
2000,AlpGard,2,1950,transitional,3,shrub,2000AlpGard21950,AlpGard-2-1950,2000_X
2000,AlpGard,2,1960,transitional,2,gram,2000AlpGard21960,AlpGard-2-1960,2000_X
2000,AlpGard,2,1970,arctic,2,lichen,2000AlpGard21970,AlpGard-2-1970,2000_X
2000,AlpGard,2,1980,transitional,2,lichen,2000AlpGard21980,AlpGard-2-1980,2000_X
2000,AlpGard,2,1990,arctic,2,lichen,2000AlpGard21990,AlpGard-2-1990,2000_X
2000,AlpGard,2,2000,transitional,2,lichen,2000AlpGard22000,AlpGard-2-2000,2000_X
2000,AlpGard,2,2010,transitional,3,shrub,2000AlpGard22010,AlpGard-2-2010,2000_X
2000,AlpGard,2,2020,transitional,2,shrub,2000AlpGard22020,AlpGard-2-2020,2000_X
2000,AlpGard,2,2030,transitional,2,shrub,2000AlpGard22030,AlpGard-2-2030,2000_X
2000,AlpGard,2,2040,transitional,3,shrub,2000AlpGard22040,AlpGard-2-2040,2000_X
2000,AlpGard,2,2050,arctic,3,shrub,2000AlpGard22050,AlpGard-2-2050,2000_X
2000,AlpGard,2,2060,transitional,2,shrub,2000AlpGard22060,AlpGard-2-2060,2000_X
2000,AlpGard,2,2070,transitional,2,lichen,2000AlpGard22070,AlpGard-2-2070,2000_X
2000,AlpGard,2,2080,arctic,3,shrub,2000AlpGard22080,AlpGard-2-2080,2000_X
2000,AlpGard,2,2090,transitional,2,shrub,2000AlpGard22090,AlpGard-2-2090,2000_X
2000,AlpGard,2,2100,non-arctic,2,forb,2000AlpGard22100,AlpGard-2-2100,2000_X
